qid,difficulty,tags,url
624,Medium,Array|Greedy,https://leetcode.cn/problems/maximum-distance-in-arrays
628,Easy,Array|Math|Sorting,https://leetcode.cn/problems/maximum-product-of-three-numbers
629,Hard,Dynamic Programming,https://leetcode.cn/problems/k-inverse-pairs-array
630,Hard,Array|Greedy|Sorting|Heap (Priority Queue),https://leetcode.cn/problems/course-schedule-iii
632,Hard,Array|Hash Table|Greedy|Sliding Window|Sorting|Heap (Priority Queue),https://leetcode.cn/problems/smallest-range-covering-elements-from-k-lists
633,Medium,Math|Two Pointers|Binary Search,https://leetcode.cn/problems/sum-of-square-numbers
638,Medium,Array|Dynamic Programming|Backtracking|Bit Manipulation|Memoization|Bitmask,https://leetcode.cn/problems/shopping-offers
639,Hard,String|Dynamic Programming,https://leetcode.cn/problems/decode-ways-ii
640,Medium,Math|String|Simulation,https://leetcode.cn/problems/solve-the-equation
641,Medium,Array|Linked List|Design|Queue,https://leetcode.cn/problems/design-circular-deque
643,Easy,Array|Sliding Window,https://leetcode.cn/problems/maximum-average-subarray-i
645,Easy,Array|Hash Table|Bit Manipulation|Sorting,https://leetcode.cn/problems/set-mismatch
646,Medium,Array|Dynamic Programming|Greedy|Sorting,https://leetcode.cn/problems/maximum-length-of-pair-chain
647,Medium,Two Pointers|String|Dynamic Programming,https://leetcode.cn/problems/palindromic-substrings
648,Medium,Array|Hash Table|String|Trie,https://leetcode.cn/problems/replace-words
649,Medium,String|Greedy|Queue,https://leetcode.cn/problems/dota2-senate
650,Medium,Math|Dynamic Programming,https://leetcode.cn/problems/2-keys-keyboard
657,Easy,String|Simulation,https://leetcode.cn/problems/robot-return-to-origin
658,Medium,Array|Two Pointers|Binary Search|Sliding Window|Sorting|Heap (Priority Queue),https://leetcode.cn/problems/find-k-closest-elements
659,Medium,Array|Hash Table|Greedy|Heap (Priority Queue),https://leetcode.cn/problems/split-array-into-consecutive-subsequences
664,Hard,String|Dynamic Programming,https://leetcode.cn/problems/strange-printer
665,Medium,Array,https://leetcode.cn/problems/non-decreasing-array
667,Medium,Array|Math,https://leetcode.cn/problems/beautiful-arrangement-ii
670,Medium,Math|Greedy,https://leetcode.cn/problems/maximum-swap
672,Medium,Math|Bit Manipulation|Depth-First Search|Breadth-First Search,https://leetcode.cn/problems/bulb-switcher-ii
673,Medium,Array|Dynamic Programming|Binary Indexed Tree|Segment Tree,https://leetcode.cn/problems/number-of-longest-increasing-subsequence
674,Easy,Array,https://leetcode.cn/problems/longest-continuous-increasing-subsequence
676,Medium,Hash Table|String|Depth-First Search|Design|Trie,https://leetcode.cn/problems/implement-magic-dictionary
677,Medium,Hash Table|String|Design|Trie,https://leetcode.cn/problems/map-sum-pairs
678,Medium,String|Dynamic Programming|Stack|Greedy,https://leetcode.cn/problems/valid-parenthesis-string
679,Hard,Array|Math|Backtracking,https://leetcode.cn/problems/24-game
680,Easy,Two Pointers|String|Greedy,https://leetcode.cn/problems/valid-palindrome-ii
682,Easy,Array|Stack|Simulation,https://leetcode.cn/problems/baseball-game
686,Medium,String|String Matching,https://leetcode.cn/problems/repeated-string-match
689,Hard,Array|Dynamic Programming|Sliding Window|Prefix Sum,https://leetcode.cn/problems/maximum-sum-of-3-non-overlapping-subarrays
691,Hard,Array|Hash Table|String|Dynamic Programming|Backtracking|Bit Manipulation|Memoization|Bitmask,https://leetcode.cn/problems/stickers-to-spell-word
692,Medium,Array|Hash Table|String|Trie|Sorting|Heap (Priority Queue)|Bucket Sort|Counting,https://leetcode.cn/problems/top-k-frequent-words
693,Easy,Bit Manipulation,https://leetcode.cn/problems/binary-number-with-alternating-bits
696,Easy,Two Pointers|String,https://leetcode.cn/problems/count-binary-substrings
697,Easy,Array|Hash Table,https://leetcode.cn/problems/degree-of-an-array
698,Medium,Array|Dynamic Programming|Backtracking|Bit Manipulation|Memoization|Bitmask,https://leetcode.cn/problems/partition-to-k-equal-sum-subsets
703,Easy,Tree|Design|Binary Search Tree|Heap (Priority Queue)|Binary Tree|Data Stream,https://leetcode.cn/problems/kth-largest-element-in-a-stream
704,Easy,Array|Binary Search,https://leetcode.cn/problems/binary-search
705,Easy,Array|Hash Table|Linked List|Design|Hash Function,https://leetcode.cn/problems/design-hashset
706,Easy,Array|Hash Table|Linked List|Design|Hash Function,https://leetcode.cn/problems/design-hashmap
707,Medium,Linked List|Design,https://leetcode.cn/problems/design-linked-list
709,Easy,String,https://leetcode.cn/problems/to-lower-case
710,Hard,Array|Hash Table|Math|Binary Search|Sorting|Randomized,https://leetcode.cn/problems/random-pick-with-blacklist
712,Medium,String|Dynamic Programming,https://leetcode.cn/problems/minimum-ascii-delete-sum-for-two-strings
713,Medium,Array|Binary Search|Sliding Window|Prefix Sum,https://leetcode.cn/problems/subarray-product-less-than-k
714,Medium,Array|Dynamic Programming|Greedy,https://leetcode.cn/problems/best-time-to-buy-and-sell-stock-with-transaction-fee
715,Hard,Design|Segment Tree|Ordered Set,https://leetcode.cn/problems/range-module
717,Easy,Array,https://leetcode.cn/problems/1-bit-and-2-bit-characters
718,Medium,Array|Binary Search|Dynamic Programming|Sliding Window|Rolling Hash|Hash Function,https://leetcode.cn/problems/maximum-length-of-repeated-subarray
719,Hard,Array|Two Pointers|Binary Search|Sorting,https://leetcode.cn/problems/find-k-th-smallest-pair-distance
720,Medium,Array|Hash Table|String|Trie|Sorting,https://leetcode.cn/problems/longest-word-in-dictionary
721,Medium,Array|Hash Table|String|Depth-First Search|Breadth-First Search|Union-Find|Sorting,https://leetcode.cn/problems/accounts-merge
722,Medium,Array|String,https://leetcode.cn/problems/remove-comments
724,Easy,Array|Prefix Sum,https://leetcode.cn/problems/find-pivot-index
726,Hard,Hash Table|String|Stack|Sorting,https://leetcode.cn/problems/number-of-atoms
728,Easy,Math,https://leetcode.cn/problems/self-dividing-numbers
729,Medium,Array|Binary Search|Design|Segment Tree|Ordered Set,https://leetcode.cn/problems/my-calendar-i
730,Hard,String|Dynamic Programming,https://leetcode.cn/problems/count-different-palindromic-subsequences
731,Medium,Array|Binary Search|Design|Segment Tree|Prefix Sum|Ordered Set,https://leetcode.cn/problems/my-calendar-ii
732,Hard,Binary Search|Design|Segment Tree|Prefix Sum|Ordered Set,https://leetcode.cn/problems/my-calendar-iii
735,Medium,Array|Stack|Simulation,https://leetcode.cn/problems/asteroid-collision
736,Hard,Hash Table|String|Stack|Recursion,https://leetcode.cn/problems/parse-lisp-expression
738,Medium,Math|Greedy,https://leetcode.cn/problems/monotone-increasing-digits
739,Medium,Array|Stack|Monotonic Stack,https://leetcode.cn/problems/daily-temperatures
740,Medium,Array|Hash Table|Dynamic Programming,https://leetcode.cn/problems/delete-and-earn
744,Easy,Array|Binary Search,https://leetcode.cn/problems/find-smallest-letter-greater-than-target
745,Hard,Array|Hash Table|String|Design|Trie,https://leetcode.cn/problems/prefix-and-suffix-search
746,Easy,Array|Dynamic Programming,https://leetcode.cn/problems/min-cost-climbing-stairs
747,Easy,Array|Sorting,https://leetcode.cn/problems/largest-number-at-least-twice-of-others
748,Easy,Array|Hash Table|String,https://leetcode.cn/problems/shortest-completing-word
752,Medium,Array|Hash Table|String|Breadth-First Search,https://leetcode.cn/problems/open-the-lock
753,Hard,String|Depth-First Search|Graph Theory|Eulerian Circuit,https://leetcode.cn/problems/cracking-the-safe
754,Medium,Math|Binary Search,https://leetcode.cn/problems/reach-a-number
757,Hard,Array|Greedy|Sorting,https://leetcode.cn/problems/set-intersection-size-at-least-two
761,Hard,String|Divide and Conquer|Sorting,https://leetcode.cn/problems/special-binary-string
762,Easy,Math|Bit Manipulation,https://leetcode.cn/problems/prime-number-of-set-bits-in-binary-representation
763,Medium,Hash Table|Two Pointers|String|Greedy,https://leetcode.cn/problems/partition-labels
765,Hard,Greedy|Depth-First Search|Breadth-First Search|Union-Find|Graph Theory,https://leetcode.cn/problems/couples-holding-hands
767,Medium,Hash Table|String|Greedy|Sorting|Heap (Priority Queue)|Counting,https://leetcode.cn/problems/reorganize-string
768,Hard,Array|Stack|Greedy|Sorting|Monotonic Stack,https://leetcode.cn/problems/max-chunks-to-make-sorted-ii
769,Medium,Array|Stack|Greedy|Sorting|Monotonic Stack,https://leetcode.cn/problems/max-chunks-to-make-sorted
771,Easy,Hash Table|String,https://leetcode.cn/problems/jewels-and-stones
775,Medium,Array|Math,https://leetcode.cn/problems/global-and-local-inversions
777,Medium,Two Pointers|String,https://leetcode.cn/problems/swap-adjacent-in-lr-string
779,Medium,Math|Bit Manipulation|Recursion,https://leetcode.cn/problems/k-th-symbol-in-grammar
780,Hard,Math,https://leetcode.cn/problems/reaching-points
781,Medium,Array|Hash Table|Math|Greedy,https://leetcode.cn/problems/rabbits-in-forest
784,Medium,String|Backtracking|Bit Manipulation,https://leetcode.cn/problems/letter-case-permutation
786,Medium,Array|Two Pointers|Binary Search|Sorting|Heap (Priority Queue),https://leetcode.cn/problems/k-th-smallest-prime-fraction
788,Medium,Math|Dynamic Programming,https://leetcode.cn/problems/rotated-digits
789,Medium,Array|Math,https://leetcode.cn/problems/escape-the-ghosts
791,Medium,Hash Table|String|Sorting,https://leetcode.cn/problems/custom-sort-string
792,Medium,Array|Hash Table|String|Binary Search|Dynamic Programming|Trie|Sorting,https://leetcode.cn/problems/number-of-matching-subsequences
793,Hard,Math|Binary Search,https://leetcode.cn/problems/preimage-size-of-factorial-zeroes-function
795,Medium,Array|Two Pointers,https://leetcode.cn/problems/number-of-subarrays-with-bounded-maximum
796,Easy,String|String Matching,https://leetcode.cn/problems/rotate-string
798,Hard,Array|Prefix Sum,https://leetcode.cn/problems/smallest-rotation-with-highest-score
801,Hard,Array|Dynamic Programming,https://leetcode.cn/problems/minimum-swaps-to-make-sequences-increasing
803,Hard,Array|Union-Find|Matrix,https://leetcode.cn/problems/bricks-falling-when-hit
804,Easy,Array|Hash Table|String,https://leetcode.cn/problems/unique-morse-code-words
805,Hard,Array|Hash Table|Math|Dynamic Programming|Bit Manipulation|Bitmask,https://leetcode.cn/problems/split-array-with-same-average
806,Easy,Array|String,https://leetcode.cn/problems/number-of-lines-to-write-string
808,Medium,Math|Dynamic Programming|Probability and Statistics,https://leetcode.cn/problems/soup-servings
809,Medium,Array|Two Pointers|String,https://leetcode.cn/problems/expressive-words
810,Hard,Array|Math|Bit Manipulation|Brainteaser|Game Theory,https://leetcode.cn/problems/chalkboard-xor-game
811,Medium,Array|Hash Table|String|Counting,https://leetcode.cn/problems/subdomain-visit-count
813,Medium,Array|Dynamic Programming|Prefix Sum,https://leetcode.cn/problems/largest-sum-of-averages
815,Hard,Array|Hash Table|Breadth-First Search,https://leetcode.cn/problems/bus-routes
816,Medium,String|Backtracking|Enumeration,https://leetcode.cn/problems/ambiguous-coordinates
819,Easy,Array|Hash Table|String|Counting,https://leetcode.cn/problems/most-common-word
820,Medium,Array|Hash Table|String|Trie,https://leetcode.cn/problems/short-encoding-of-words
821,Easy,Array|Two Pointers|String,https://leetcode.cn/problems/shortest-distance-to-a-character
822,Medium,Array|Hash Table,https://leetcode.cn/problems/card-flipping-game
823,Medium,Array|Hash Table|Dynamic Programming|Sorting,https://leetcode.cn/problems/binary-trees-with-factors
824,Easy,String,https://leetcode.cn/problems/goat-latin
825,Medium,Array|Two Pointers|Binary Search|Sorting,https://leetcode.cn/problems/friends-of-appropriate-ages
826,Medium,Array|Two Pointers|Binary Search|Greedy|Sorting,https://leetcode.cn/problems/most-profit-assigning-work
827,Hard,Array|Depth-First Search|Breadth-First Search|Union-Find|Matrix,https://leetcode.cn/problems/making-a-large-island
828,Hard,Hash Table|String|Dynamic Programming,https://leetcode.cn/problems/count-unique-characters-of-all-substrings-of-a-given-string
829,Hard,Math|Enumeration,https://leetcode.cn/problems/consecutive-numbers-sum
830,Easy,String,https://leetcode.cn/problems/positions-of-large-groups
831,Medium,String,https://leetcode.cn/problems/masking-personal-information
832,Easy,Array|Two Pointers|Bit Manipulation|Matrix|Simulation,https://leetcode.cn/problems/flipping-an-image
836,Easy,Math|Geometry,https://leetcode.cn/problems/rectangle-overlap
837,Medium,Math|Dynamic Programming|Sliding Window|Probability and Statistics,https://leetcode.cn/problems/new-21-game
839,Hard,Array|Hash Table|String|Depth-First Search|Breadth-First Search|Union-Find,https://leetcode.cn/problems/similar-string-groups
841,Medium,Depth-First Search|Breadth-First Search|Graph Theory,https://leetcode.cn/problems/keys-and-rooms
842,Medium,String|Backtracking,https://leetcode.cn/problems/split-array-into-fibonacci-sequence
844,Easy,Two Pointers|String|Stack|Simulation,https://leetcode.cn/problems/backspace-string-compare
845,Medium,Array|Two Pointers|Dynamic Programming|Enumeration,https://leetcode.cn/problems/longest-mountain-in-array
846,Medium,Array|Hash Table|Greedy|Sorting,https://leetcode.cn/problems/hand-of-straights
851,Medium,Array|Depth-First Search|Graph Theory|Topological Sort,https://leetcode.cn/problems/loud-and-rich
852,Medium,Array|Binary Search,https://leetcode.cn/problems/peak-index-in-a-mountain-array
854,Hard,Hash Table|String|Breadth-First Search,https://leetcode.cn/problems/k-similar-strings
855,Medium,Design|Heap (Priority Queue)|Ordered Set,https://leetcode.cn/problems/exam-room
856,Medium,String|Stack,https://leetcode.cn/problems/score-of-parentheses
857,Hard,Array|Greedy|Sorting|Heap (Priority Queue),https://leetcode.cn/problems/minimum-cost-to-hire-k-workers
859,Easy,Hash Table|String,https://leetcode.cn/problems/buddy-strings
860,Easy,Array|Greedy,https://leetcode.cn/problems/lemonade-change
862,Hard,Array|Binary Search|Queue|Sliding Window|Heap (Priority Queue)|Prefix Sum|Monotonic Queue,https://leetcode.cn/problems/shortest-subarray-with-sum-at-least-k
868,Easy,Bit Manipulation,https://leetcode.cn/problems/binary-gap
869,Medium,Hash Table|Math|Sorting|Counting|Enumeration,https://leetcode.cn/problems/reordered-power-of-2
870,Medium,Array|Two Pointers|Greedy|Sorting,https://leetcode.cn/problems/advantage-shuffle
871,Hard,Array|Dynamic Programming|Greedy|Heap (Priority Queue),https://leetcode.cn/problems/minimum-number-of-refueling-stops
873,Medium,Array|Hash Table|Dynamic Programming,https://leetcode.cn/problems/length-of-longest-fibonacci-subsequence
874,Medium,Array|Hash Table|Simulation,https://leetcode.cn/problems/walking-robot-simulation
875,Medium,Array|Binary Search,https://leetcode.cn/problems/koko-eating-bananas
877,Medium,Array|Math|Dynamic Programming|Game Theory,https://leetcode.cn/problems/stone-game
878,Hard,Math|Binary Search,https://leetcode.cn/problems/nth-magical-number
879,Hard,Array|Dynamic Programming,https://leetcode.cn/problems/profitable-schemes
881,Medium,Array|Two Pointers|Greedy|Sorting,https://leetcode.cn/problems/boats-to-save-people
884,Easy,Hash Table|String|Counting,https://leetcode.cn/problems/uncommon-words-from-two-sentences
886,Medium,Depth-First Search|Breadth-First Search|Union-Find|Graph Theory,https://leetcode.cn/problems/possible-bipartition
887,Hard,Math|Binary Search|Dynamic Programming,https://leetcode.cn/problems/super-egg-drop
888,Easy,Array|Hash Table|Binary Search|Sorting,https://leetcode.cn/problems/fair-candy-swap
890,Medium,Array|Hash Table|String,https://leetcode.cn/problems/find-and-replace-pattern
891,Hard,Array|Math|Sorting,https://leetcode.cn/problems/sum-of-subsequence-widths
895,Hard,Hash Table|Stack|Design|Ordered Set,https://leetcode.cn/problems/maximum-frequency-stack
896,Easy,Array,https://leetcode.cn/problems/monotonic-array
899,Hard,Math|String|Sorting,https://leetcode.cn/problems/orderly-queue
901,Medium,Stack|Design|Monotonic Stack|Data Stream,https://leetcode.cn/problems/online-stock-span
902,Hard,Array|Math|String|Binary Search|Dynamic Programming,https://leetcode.cn/problems/numbers-at-most-n-given-digit-set
904,Medium,Array|Hash Table|Sliding Window,https://leetcode.cn/problems/fruit-into-baskets
905,Easy,Array|Two Pointers|Sorting,https://leetcode.cn/problems/sort-array-by-parity
907,Medium,Array|Dynamic Programming|Stack|Monotonic Stack,https://leetcode.cn/problems/sum-of-subarray-minimums
908,Easy,Array|Math,https://leetcode.cn/problems/smallest-range-i
910,Medium,Array|Math|Greedy|Sorting,https://leetcode.cn/problems/smallest-range-ii
911,Medium,Array|Hash Table|Binary Search|Design,https://leetcode.cn/problems/online-election
912,Medium,Array|Divide and Conquer|Sorting|Heap (Priority Queue)|Merge Sort|Bucket Sort|Radix Sort|Counting Sort,https://leetcode.cn/problems/sort-an-array
914,Easy,Array|Hash Table|Math|Counting|Number Theory,https://leetcode.cn/problems/x-of-a-kind-in-a-deck-of-cards
917,Easy,Two Pointers|String,https://leetcode.cn/problems/reverse-only-letters
918,Medium,Array|Divide and Conquer|Dynamic Programming|Queue|Monotonic Queue,https://leetcode.cn/problems/maximum-sum-circular-subarray
921,Medium,String|Stack|Greedy,https://leetcode.cn/problems/minimum-add-to-make-parentheses-valid
922,Easy,Array|Two Pointers|Sorting,https://leetcode.cn/problems/sort-array-by-parity-ii
924,Hard,Array|Hash Table|Depth-First Search|Breadth-First Search|Union-Find|Graph Theory,https://leetcode.cn/problems/minimize-malware-spread
925,Easy,Two Pointers|String,https://leetcode.cn/problems/long-pressed-name
926,Medium,String|Dynamic Programming,https://leetcode.cn/problems/flip-string-to-monotone-increasing
927,Hard,Array|Math,https://leetcode.cn/problems/three-equal-parts
928,Hard,Array|Hash Table|Depth-First Search|Breadth-First Search|Union-Find|Graph Theory,https://leetcode.cn/problems/minimize-malware-spread-ii
929,Easy,Array|Hash Table|String,https://leetcode.cn/problems/unique-email-addresses
930,Medium,Array|Hash Table|Sliding Window|Prefix Sum,https://leetcode.cn/problems/binary-subarrays-with-sum
933,Easy,Design|Queue|Data Stream,https://leetcode.cn/problems/number-of-recent-calls
934,Medium,Array|Depth-First Search|Breadth-First Search|Matrix,https://leetcode.cn/problems/shortest-bridge
937,Medium,Array|String|Sorting,https://leetcode.cn/problems/reorder-data-in-log-files
940,Hard,String|Dynamic Programming,https://leetcode.cn/problems/distinct-subsequences-ii
942,Easy,Array|Two Pointers|String|Greedy,https://leetcode.cn/problems/di-string-match
944,Easy,Array|String,https://leetcode.cn/problems/delete-columns-to-make-sorted
945,Medium,Array|Greedy|Sorting|Counting,https://leetcode.cn/problems/minimum-increment-to-make-array-unique
946,Medium,Array|Stack|Simulation,https://leetcode.cn/problems/validate-stack-sequences
947,Medium,Hash Table|Depth-First Search|Union-Find|Graph Theory,https://leetcode.cn/problems/most-stones-removed-with-same-row-or-column
953,Easy,Array|Hash Table|String,https://leetcode.cn/problems/verifying-an-alien-dictionary
954,Medium,Array|Hash Table|Greedy|Sorting,https://leetcode.cn/problems/array-of-doubled-pairs
961,Easy,Array|Hash Table,https://leetcode.cn/problems/n-repeated-element-in-size-2n-array
966,Medium,Array|Hash Table|String,https://leetcode.cn/problems/vowel-spellchecker
969,Medium,Array|Two Pointers|Greedy|Sorting,https://leetcode.cn/problems/pancake-sorting
970,Medium,Hash Table|Math|Enumeration,https://leetcode.cn/problems/powerful-integers
974,Medium,Array|Hash Table|Prefix Sum,https://leetcode.cn/problems/subarray-sums-divisible-by-k
976,Easy,Array|Math|Greedy|Sorting,https://leetcode.cn/problems/largest-perimeter-triangle
977,Easy,Array|Two Pointers|Sorting,https://leetcode.cn/problems/squares-of-a-sorted-array
978,Medium,Array|Dynamic Programming|Sliding Window,https://leetcode.cn/problems/longest-turbulent-subarray
981,Medium,Hash Table|String|Binary Search|Design,https://leetcode.cn/problems/time-based-key-value-store
982,Hard,Array|Hash Table|Bit Manipulation,https://leetcode.cn/problems/triples-with-bitwise-and-equal-to-zero
983,Medium,Array|Dynamic Programming,https://leetcode.cn/problems/minimum-cost-for-tickets
989,Easy,Array|Math,https://leetcode.cn/problems/add-to-array-form-of-integer
990,Medium,Array|String|Union-Find|Graph Theory,https://leetcode.cn/problems/satisfiability-of-equality-equations
992,Hard,Array|Hash Table|Sliding Window|Counting,https://leetcode.cn/problems/subarrays-with-k-different-integers
995,Hard,Array|Bit Manipulation|Queue|Sliding Window|Prefix Sum,https://leetcode.cn/problems/minimum-number-of-k-consecutive-bit-flips
997,Easy,Array|Hash Table|Graph Theory,https://leetcode.cn/problems/find-the-town-judge
1000,Hard,Array|Dynamic Programming|Prefix Sum,https://leetcode.cn/problems/minimum-cost-to-merge-stones
1002,Easy,Array|Hash Table|String,https://leetcode.cn/problems/find-common-characters
1003,Medium,String|Stack,https://leetcode.cn/problems/check-if-word-is-valid-after-substitutions
1004,Medium,Array|Binary Search|Sliding Window|Prefix Sum,https://leetcode.cn/problems/max-consecutive-ones-iii
1005,Easy,Array|Greedy|Sorting,https://leetcode.cn/problems/maximize-sum-of-array-after-k-negations
1006,Medium,Math|Stack|Simulation,https://leetcode.cn/problems/clumsy-factorial
1009,Easy,Bit Manipulation,https://leetcode.cn/problems/complement-of-base-10-integer
1010,Medium,Array|Hash Table|Counting,https://leetcode.cn/problems/pairs-of-songs-with-total-durations-divisible-by-60
1011,Medium,Array|Binary Search,https://leetcode.cn/problems/capacity-to-ship-packages-within-d-days
1012,Hard,Math|Dynamic Programming,https://leetcode.cn/problems/numbers-with-repeated-digits
1013,Easy,Array|Greedy,https://leetcode.cn/problems/partition-array-into-three-parts-with-equal-sum
1014,Medium,Array|Dynamic Programming,https://leetcode.cn/problems/best-sightseeing-pair
1016,Medium,Hash Table|String|Bit Manipulation|Sliding Window,https://leetcode.cn/problems/binary-string-with-substrings-representing-1-to-n
1017,Medium,Math,https://leetcode.cn/problems/convert-to-base-2
1018,Easy,Array|Bit Manipulation,https://leetcode.cn/problems/binary-prefix-divisible-by-5
1021,Easy,String|Stack,https://leetcode.cn/problems/remove-outermost-parentheses
1023,Medium,Array|Two Pointers|String|Trie|String Matching,https://leetcode.cn/problems/camelcase-matching
1024,Medium,Array|Dynamic Programming|Greedy,https://leetcode.cn/problems/video-stitching
1025,Easy,Math|Dynamic Programming|Brainteaser|Game Theory,https://leetcode.cn/problems/divisor-game
1027,Medium,Array|Hash Table|Binary Search|Dynamic Programming,https://leetcode.cn/problems/longest-arithmetic-subsequence
1030,Easy,Array|Math|Geometry|Sorting|Matrix,https://leetcode.cn/problems/matrix-cells-in-distance-order
1031,Medium,Array|Dynamic Programming|Sliding Window,https://leetcode.cn/problems/maximum-sum-of-two-non-overlapping-subarrays
1032,Hard,Array|String|Design|Trie|Data Stream,https://leetcode.cn/problems/stream-of-characters
1033,Medium,Math|Brainteaser,https://leetcode.cn/problems/moving-stones-until-consecutive
1034,Medium,Array|Depth-First Search|Breadth-First Search|Matrix,https://leetcode.cn/problems/coloring-a-border
1036,Hard,Array|Hash Table|Depth-First Search|Breadth-First Search,https://leetcode.cn/problems/escape-a-large-maze
1037,Easy,Array|Math|Geometry,https://leetcode.cn/problems/valid-boomerang
1040,Medium,Array|Math|Sliding Window|Sorting,https://leetcode.cn/problems/moving-stones-until-consecutive-ii
1041,Medium,Math|String|Simulation,https://leetcode.cn/problems/robot-bounded-in-circle
1042,Medium,Depth-First Search|Breadth-First Search|Graph Theory,https://leetcode.cn/problems/flower-planting-with-no-adjacent
1043,Medium,Array|Dynamic Programming,https://leetcode.cn/problems/partition-array-for-maximum-sum
1046,Easy,Array|Heap (Priority Queue),https://leetcode.cn/problems/last-stone-weight
1047,Easy,String|Stack,https://leetcode.cn/problems/remove-all-adjacent-duplicates-in-string
1048,Medium,Array|Hash Table|Two Pointers|String|Dynamic Programming|Sorting,https://leetcode.cn/problems/longest-string-chain
1049,Medium,Array|Dynamic Programming,https://leetcode.cn/problems/last-stone-weight-ii
1051,Easy,Array|Sorting|Counting Sort,https://leetcode.cn/problems/height-checker
1052,Medium,Array|Sliding Window,https://leetcode.cn/problems/grumpy-bookstore-owner
1053,Medium,Array|Greedy,https://leetcode.cn/problems/previous-permutation-with-one-swap
1054,Medium,Array|Hash Table|Greedy|Sorting|Heap (Priority Queue)|Counting,https://leetcode.cn/problems/distant-barcodes
1061,Medium,String|Union-Find,https://leetcode.cn/problems/lexicographically-smallest-equivalent-string
1071,Easy,Math|String,https://leetcode.cn/problems/greatest-common-divisor-of-strings
1072,Medium,Array|Hash Table|Matrix,https://leetcode.cn/problems/flip-columns-for-maximum-number-of-equal-rows
1073,Medium,Array|Math,https://leetcode.cn/problems/adding-two-negabinary-numbers
1078,Easy,String,https://leetcode.cn/problems/occurrences-after-bigram
1079,Medium,Hash Table|String|Backtracking|Counting,https://leetcode.cn/problems/letter-tile-possibilities
1081,Medium,String|Stack|Greedy|Monotonic Stack,https://leetcode.cn/problems/smallest-subsequence-of-distinct-characters
1089,Easy,Array|Two Pointers,https://leetcode.cn/problems/duplicate-zeros
1090,Medium,Array|Hash Table|Greedy|Sorting|Counting,https://leetcode.cn/problems/largest-values-from-labels
1092,Hard,String|Dynamic Programming,https://leetcode.cn/problems/shortest-common-supersequence
1093,Medium,Array|Math|Probability and Statistics,https://leetcode.cn/problems/statistics-from-a-large-sample
1094,Medium,Array|Sorting|Heap (Priority Queue)|Simulation|Prefix Sum,https://leetcode.cn/problems/car-pooling
1095,Hard,Array|Binary Search|Interactive,https://leetcode.cn/problems/find-in-mountain-array
1096,Hard,Hash Table|String|Backtracking|Stack|Breadth-First Search|Sorting,https://leetcode.cn/problems/brace-expansion-ii
1103,Easy,Math|Simulation,https://leetcode.cn/problems/distribute-candies-to-people
1106,Hard,String|Stack|Recursion,https://leetcode.cn/problems/parsing-a-boolean-expression
1108,Easy,String,https://leetcode.cn/problems/defanging-an-ip-address
1109,Medium,Array|Prefix Sum,https://leetcode.cn/problems/corporate-flight-bookings
1111,Medium,String|Stack,https://leetcode.cn/problems/maximum-nesting-depth-of-two-valid-parentheses-strings
1122,Easy,Array|Hash Table|Sorting|Counting Sort,https://leetcode.cn/problems/relative-sort-array
1124,Medium,Array|Hash Table|Stack|Monotonic Stack|Prefix Sum,https://leetcode.cn/problems/longest-well-performing-interval
1125,Hard,Array|Dynamic Programming|Bit Manipulation|Bitmask,https://leetcode.cn/problems/smallest-sufficient-team
1128,Easy,Array|Hash Table|Counting,https://leetcode.cn/problems/number-of-equivalent-domino-pairs
1129,Medium,Breadth-First Search|Graph Theory,https://leetcode.cn/problems/shortest-path-with-alternating-colors
1137,Easy,Math|Dynamic Programming|Memoization,https://leetcode.cn/problems/n-th-tribonacci-number
1139,Medium,Array|Dynamic Programming|Matrix,https://leetcode.cn/problems/largest-1-bordered-square
1140,Medium,Array|Math|Dynamic Programming|Prefix Sum|Game Theory,https://leetcode.cn/problems/stone-game-ii
1143,Medium,String|Dynamic Programming,https://leetcode.cn/problems/longest-common-subsequence
1144,Medium,Array|Greedy,https://leetcode.cn/problems/decrease-elements-to-make-array-zigzag
1146,Medium,Array|Hash Table|Binary Search|Design,https://leetcode.cn/problems/snapshot-array
1147,Hard,Two Pointers|String|Dynamic Programming|Greedy|Rolling Hash|Hash Function,https://leetcode.cn/problems/longest-chunked-palindrome-decomposition
1154,Easy,Math|String,https://leetcode.cn/problems/day-of-the-year
1155,Medium,Dynamic Programming,https://leetcode.cn/problems/number-of-dice-rolls-with-target-sum
1156,Medium,Hash Table|String|Sliding Window,https://leetcode.cn/problems/swap-for-longest-repeated-character-substring
1157,Hard,Array|Binary Search|Design|Binary Indexed Tree|Segment Tree,https://leetcode.cn/problems/online-majority-element-in-subarray
1160,Easy,Array|Hash Table|String|Counting,https://leetcode.cn/problems/find-words-that-can-be-formed-by-characters
1163,Hard,Two Pointers|String,https://leetcode.cn/problems/last-substring-in-lexicographical-order
1170,Medium,Array|Hash Table|String|Binary Search|Sorting,https://leetcode.cn/problems/compare-strings-by-frequency-of-the-smallest-character
1172,Hard,Hash Table|Stack|Design|Heap (Priority Queue),https://leetcode.cn/problems/dinner-plate-stacks
1175,Easy,Math,https://leetcode.cn/problems/prime-arrangements
1177,Medium,Array|Hash Table|String|Bit Manipulation|Prefix Sum,https://leetcode.cn/problems/can-make-palindrome-from-substring
